0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-4.17555383e-03	-9.58411999e-04	-7.15033887e-04	1.07245489e-02	
-3.97311288e-03	-3.35034233e-03	-6.99489411e-03	2.52734461e-02	
-1.11338482e-02	-6.87954360e-03	-1.01561591e-02	1.15015344e-02	
-2.81044318e-02	-7.45269935e-03	-1.14723185e-02	4.34417939e-02	
-3.56367759e-02	-5.94682187e-03	-1.33199828e-02	1.45599050e-02	
-2.85882721e-02	-2.24638984e-03	-1.16809225e-02	3.35446618e-03	
-1.52503259e-02	-4.59545772e-03	-1.33350971e-02	4.27601687e-04	
-8.90705983e-03	-4.02182089e-03	-1.25942025e-02	-6.63940780e-03	
3.32202766e-02	5.12359223e-03	-1.66720508e-02	-3.76262443e-02	
-2.58162516e-02	-6.31043452e-03	-1.26364076e-02	5.81522463e-02	
-8.16443336e-03	-7.49358235e-03	-1.33465580e-02	1.56624915e-02	
-1.44228596e-02	-4.36096926e-03	-1.09938108e-02	1.82968623e-02	
-1.33245239e-03	-3.67304473e-03	-8.61740864e-03	2.40216444e-03	
-2.50645248e-03	-7.79397077e-04	-6.96799260e-03	4.56102245e-03	
8.83855481e-03	-2.42472168e-03	-6.54109635e-03	-6.15491560e-03	
6.97200100e-04	-4.25985319e-03	-9.19540987e-03	7.03431043e-03	
1.81951719e-02	2.19375399e-03	-3.31673545e-03	-1.68661558e-02	
1.24432418e-02	-3.09037920e-03	-6.60042169e-03	-2.99798341e-03	
1.61212674e-02	-2.89514269e-03	-6.38137251e-03	-8.15847262e-03	
6.33993039e-03	-5.27215106e-03	-9.02447755e-03	5.13561903e-03	
2.60876539e-02	-2.40788514e-03	-5.09418296e-03	-2.16791318e-02	
2.58964598e-02	-2.51594037e-03	-5.73025301e-03	-1.33297587e-02	
3.20700706e-02	-6.30399612e-05	-3.10022334e-03	-2.24145430e-02	
4.37357149e-02	-1.07437411e-03	-2.49466782e-03	-3.07803935e-02	
5.31310058e-02	3.59688443e-04	-1.51352898e-03	-3.61927224e-02	
4.25291967e-02	-5.65456299e-03	-6.58540264e-03	-1.71436317e-02	
3.75891054e-02	-3.43057415e-03	-5.45598735e-03	-1.82960036e-02	
3.40964518e-02	4.56632905e-04	-2.92071111e-03	-1.76178111e-02	
3.30273890e-02	-2.51340455e-03	-3.22151034e-03	-1.69739141e-02	
1.78828750e-02	-1.33662096e-03	-3.62357001e-03	-1.06745161e-03	
2.11648900e-02	-6.84115470e-03	-6.85816942e-03	-7.42662410e-03	
1.98549157e-02	-3.68760731e-03	-6.84427759e-03	-5.10930364e-03	
2.84206807e-02	-1.19332513e-04	-4.25538908e-03	-1.85105331e-02	
3.73161220e-02	3.24618825e-05	-3.58295979e-03	-2.10839667e-02	
3.29853071e-02	1.70387523e-06	-3.11472102e-03	-1.45633449e-02	
2.43717300e-02	-2.20174522e-03	-2.95887679e-03	-9.19213111e-03	
2.57056937e-02	1.85923564e-03	7.51621634e-05	-1.69014499e-02	
2.41717902e-02	-5.55860446e-04	-1.71379520e-03	-7.33293996e-03	
2.21616226e-02	2.34475925e-04	-6.34921462e-04	-1.27280918e-02	
8.70738281e-03	1.65504249e-03	1.11972497e-03	1.26011834e-04	
-2.79645632e-03	2.49463700e-04	2.08444902e-03	2.43079863e-03	
-7.91041806e-03	7.92565785e-04	3.06043187e-03	3.03903359e-03	
-1.05108013e-02	2.50838602e-03	4.05201563e-03	3.09144323e-03	
-2.41198535e-02	2.13722215e-04	2.93186145e-04	2.49225946e-02	
-7.34434881e-03	1.17509991e-03	5.84076711e-04	-9.25178196e-03	
-1.20307436e-02	-2.38907132e-04	-1.99489905e-03	1.70201838e-02	
-5.22841168e-03	-1.94964054e-04	-5.75744572e-03	6.89739518e-03	
