0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	
6.44554574e-03	1.48773216e-03	1.18769434e-03	-1.47109237e-02	6.66089661e-03	0.00000000e+00	0.00000000e+00	
8.90315611e-03	2.17023856e-03	2.25879476e-03	-1.13442102e-02	5.43001592e-03	0.00000000e+00	0.00000000e+00	
8.35468228e-03	2.37146690e-03	3.05279833e-03	-7.50872078e-03	4.42659219e-03	0.00000000e+00	0.00000000e+00	
6.25473078e-03	2.29311232e-03	3.54245171e-03	-4.09496672e-03	3.60859318e-03	0.00000000e+00	0.00000000e+00	
3.58443083e-03	2.06398128e-03	3.75179999e-03	-1.31692712e-03	2.94175387e-03	0.00000000e+00	0.00000000e+00	
9.56763868e-04	1.76578435e-03	3.72976118e-03	7.62460683e-04	2.39814116e-03	0.00000000e+00	0.00000000e+00	
-1.28628715e-03	1.44938098e-03	3.53371713e-03	2.17944243e-03	1.95498376e-03	0.00000000e+00	0.00000000e+00	
-2.99306173e-03	1.14481133e-03	3.21942634e-03	3.02862667e-03	1.59371832e-03	0.00000000e+00	0.00000000e+00	
-4.13709536e-03	8.68090930e-04	2.83542886e-03	3.42727018e-03	1.29921185e-03	0.00000000e+00	0.00000000e+00	
-4.76645048e-03	6.26150746e-04	2.42070466e-03	3.49119400e-03	1.05912784e-03	0.00000000e+00	0.00000000e+00	
-4.96663489e-03	4.20398481e-04	2.00446073e-03	3.32235011e-03	8.63409445e-04	0.00000000e+00	0.00000000e+00	
-4.83553865e-03	2.49141125e-04	1.60709537e-03	3.00440314e-03	7.03858250e-04	0.00000000e+00	0.00000000e+00	
-4.46805867e-03	1.09121640e-04	1.24166093e-03	2.60265099e-03	5.73790846e-04	0.00000000e+00	0.00000000e+00	
-3.94782221e-03	-3.56308456e-06	9.15418278e-04	2.16585999e-03	4.67758864e-04	0.00000000e+00	0.00000000e+00	
-3.34367342e-03	-9.29360229e-05	6.31277037e-04	1.72875075e-03	3.81320748e-04	0.00000000e+00	0.00000000e+00	
-2.70910064e-03	-1.62845942e-04	3.89037486e-04	1.31457060e-03	3.10855708e-04	0.00000000e+00	0.00000000e+00	
-2.08332274e-03	-2.16808165e-04	1.86412800e-04	9.37517749e-04	2.53412047e-04	0.00000000e+00	0.00000000e+00	
-1.49319624e-03	-2.57926054e-04	1.98394883e-05	6.04914730e-04	2.06583517e-04	0.00000000e+00	0.00000000e+00	
-9.55422796e-04	-2.88863715e-04	-1.14903626e-04	3.19083374e-04	1.68408527e-04	0.00000000e+00	0.00000000e+00	
-4.78747544e-04	-3.11852676e-04	-2.22242450e-04	7.89038835e-05	1.37287971e-04	0.00000000e+00	0.00000000e+00	

