0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	
6.63820379e-03	1.25633864e-03	7.51010679e-04	-1.26182250e-02	4.73941281e-03	0.00000000e+00	0.00000000e+00	
9.51460074e-03	1.46108394e-03	1.17591331e-03	-1.03592377e-02	3.88921363e-03	0.00000000e+00	0.00000000e+00	
9.76797989e-03	1.31535412e-03	1.38467148e-03	-7.67140916e-03	3.19153095e-03	0.00000000e+00	0.00000000e+00	
8.78626735e-03	1.08858785e-03	1.45421352e-03	-5.54723233e-03	2.61900496e-03	0.00000000e+00	0.00000000e+00	
7.33601827e-03	8.74890740e-04	1.43699948e-03	-3.90770863e-03	2.14918392e-03	0.00000000e+00	0.00000000e+00	
5.81848460e-03	6.98449581e-04	1.36761658e-03	-2.66477035e-03	1.76364367e-03	0.00000000e+00	0.00000000e+00	
4.42776850e-03	5.58987264e-04	1.26871898e-03	-1.73868619e-03	1.44726515e-03	0.00000000e+00	0.00000000e+00	
3.24361983e-03	4.49554865e-04	1.15510368e-03	-1.06095691e-03	1.18764150e-03	0.00000000e+00	0.00000000e+00	
2.28462973e-03	3.62759197e-04	1.03633393e-03	-5.74889128e-04	9.74591517e-04	0.00000000e+00	0.00000000e+00	
1.53853213e-03	2.92558925e-04	9.18458419e-04	-2.34948105e-04	7.99760384e-04	0.00000000e+00	0.00000000e+00	
9.79317977e-04	2.34496524e-04	8.05169860e-04	-5.34855292e-06	6.56292058e-04	0.00000000e+00	0.00000000e+00	
5.76671797e-04	1.85449862e-04	6.98595787e-04	1.41634753e-04	5.38560391e-04	0.00000000e+00	0.00000000e+00	
3.00914395e-04	1.43292831e-04	5.99837444e-04	2.27300668e-04	4.41948507e-04	0.00000000e+00	0.00000000e+00	
1.25339059e-04	1.06593414e-04	5.09333347e-04	2.67935488e-04	3.62667745e-04	0.00000000e+00	0.00000000e+00	
2.70770828e-05	7.43811764e-05	4.27101713e-04	2.75961373e-04	2.97609091e-04	0.00000000e+00	0.00000000e+00	
-1.28251845e-05	4.59818427e-05	3.52900458e-04	2.60835933e-04	2.44221252e-04	0.00000000e+00	0.00000000e+00	
-9.71549065e-06	2.09060265e-05	2.86332082e-04	2.29743382e-04	2.00410612e-04	0.00000000e+00	0.00000000e+00	
2.41981928e-05	-1.22219295e-06	2.26912173e-04	1.88121322e-04	1.64459125e-04	0.00000000e+00	0.00000000e+00	
7.93485520e-05	-2.07091866e-05	1.74114109e-04	1.40061916e-04	1.34956945e-04	0.00000000e+00	0.00000000e+00	
1.48338570e-04	-3.78176511e-05	1.27398214e-04	8.86185524e-05	1.10747135e-04	0.00000000e+00	0.00000000e+00	

