0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	
6.66033245e-04	5.85161994e-03	7.33958293e-05	-8.22934798e-04	0.00000000e+00	9.79728137e-03	0.00000000e+00	
5.36013166e-04	3.40003175e-03	4.34881924e-04	-1.96679998e-03	0.00000000e+00	2.60015255e-11	0.00000000e+00	
5.66332033e-04	2.10302586e-03	6.88401494e-04	-1.33268769e-03	0.00000000e+00	6.90068299e-20	0.00000000e+00	
6.23645823e-04	1.42287263e-03	8.84765323e-04	-9.49777996e-04	0.00000000e+00	1.83140892e-28	0.00000000e+00	
6.60008028e-04	1.07544748e-03	1.05092255e-03	-7.07980111e-04	0.00000000e+00	4.86047342e-37	0.00000000e+00	
6.57357515e-04	9.08105239e-04	1.19984310e-03	-5.41653641e-04	0.00000000e+00	1.28994686e-45	0.00000000e+00	
6.11064202e-04	8.38234025e-04	1.33707020e-03	-4.15340430e-04	0.00000000e+00	3.42345851e-54	0.00000000e+00	
5.23130713e-04	8.20829499e-04	1.46440684e-03	-3.10684000e-04	0.00000000e+00	9.08569840e-63	0.00000000e+00	
3.98818799e-04	8.31160964e-04	1.58190557e-03	-2.18552152e-04	0.00000000e+00	2.41130177e-71	0.00000000e+00	
2.44834241e-04	8.55473910e-04	1.68892204e-03	-1.34661774e-04	0.00000000e+00	6.39948186e-80	0.00000000e+00	
6.83133980e-05	8.85997231e-04	1.78465960e-03	-5.72088505e-05	0.00000000e+00	1.69839249e-88	0.00000000e+00	
-1.23751178e-04	9.18258794e-04	1.86843853e-03	1.43973987e-05	0.00000000e+00	4.50745405e-97	0.00000000e+00	
-3.24833574e-04	9.49638769e-04	1.93981637e-03	8.02004224e-05	0.00000000e+00	1.19625718e-105	0.00000000e+00	
-5.29047634e-04	9.78586455e-04	1.99862849e-03	1.40039138e-04	0.00000000e+00	3.17481047e-114	0.00000000e+00	
-7.31228465e-04	1.00419265e-03	2.04498682e-03	1.93718832e-04	0.00000000e+00	8.42579817e-123	0.00000000e+00	
-9.26957318e-04	1.02595251e-03	2.07925744e-03	2.41092291e-04	0.00000000e+00	2.23616734e-131	0.00000000e+00	
-1.11255201e-03	1.04363054e-03	2.10202838e-03	2.82095314e-04	0.00000000e+00	5.93468330e-140	0.00000000e+00	
-1.28503733e-03	1.05718040e-03	2.11407360e-03	3.16759825e-04	0.00000000e+00	1.57503713e-148	0.00000000e+00	
-1.44210484e-03	1.06669421e-03	2.11631643e-03	3.45216288e-04	0.00000000e+00	4.18007471e-157	0.00000000e+00	
-1.58206772e-03	1.07236808e-03	2.10979396e-03	3.67690918e-04	0.00000000e+00	1.10937223e-165	0.00000000e+00	

