0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	
0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	
1.61082742e-02	-9.01897250e-04	-3.57137518e-03	-4.67995846e-03	
4.07523232e-03	-4.14417246e-03	-5.52659679e-03	-8.03706149e-03	
1.76995435e-03	-2.31867087e-03	-5.21202492e-03	-8.71944239e-03	
-8.86902894e-03	-1.74713056e-03	-6.74598989e-03	-1.34000193e-02	
-5.29658698e-03	1.83551968e-04	-7.12715349e-03	-1.29713776e-02	
4.69005068e-03	-3.28930934e-03	-9.55123175e-03	-1.10337891e-02	
5.56315017e-03	-3.84237984e-03	-9.65829188e-03	-8.77132548e-03	
1.20019709e-02	-2.56110866e-03	-9.33445724e-03	-6.72428446e-03	
1.00851130e-02	-2.98950672e-03	-7.85456401e-03	-3.56473113e-03	
1.06020911e-02	-4.78286307e-03	-8.78975712e-03	-2.95591489e-03	
6.86022025e-03	-1.69887612e-03	-6.86983181e-03	-2.14154271e-03	
2.59635151e-03	-4.77879077e-03	-8.55098016e-03	-2.65592959e-03	
5.07961620e-03	-1.70899095e-03	-7.01740260e-03	-1.30917330e-03	
6.37656251e-03	-4.95818738e-03	-8.18294161e-03	-3.84311296e-04	
1.19500111e-02	-3.68132030e-03	-7.39497791e-03	1.18008508e-03	
7.50124962e-03	-2.17753665e-03	-6.83735243e-03	4.89748232e-04	
1.49217851e-02	-3.93569789e-03	-6.32277040e-03	3.34463243e-03	
1.41582978e-02	-4.12330696e-03	-6.42378630e-03	3.07184074e-03	
1.63023508e-02	-4.25013448e-03	-6.36571481e-03	3.49346554e-03	
1.07038416e-02	-5.74040358e-03	-7.38716192e-03	2.03548031e-03	
2.22768316e-02	-4.50246917e-03	-6.36328001e-03	4.65596053e-03	
1.92029289e-02	-3.11626110e-03	-4.99586861e-03	4.57053111e-03	
2.54876198e-02	-4.82741926e-03	-4.96375112e-03	5.93557048e-03	
3.40241202e-02	-3.66615299e-03	-3.93534398e-03	6.54037666e-03	
4.28899233e-02	-5.57175455e-03	-4.03549401e-03	6.12843850e-03	
3.25788700e-02	-4.04372503e-03	-3.33018930e-03	4.22862290e-03	
2.93459849e-02	-7.67714487e-04	-1.91825127e-03	3.30150582e-03	
2.60140846e-02	-3.54582048e-03	-2.20040712e-03	3.78084622e-03	
2.48011105e-02	-5.66607113e-04	-8.20045360e-04	3.23268469e-03	
1.98945698e-02	-6.12506048e-03	-4.26514576e-03	1.98010654e-03	
2.38765443e-02	-3.30959817e-03	-4.50694455e-03	2.37723425e-04	
2.16378821e-02	-1.85809059e-03	-4.45433787e-03	-5.45256096e-04	
2.99805727e-02	-1.97469653e-03	-3.89970262e-03	8.07957873e-05	
2.98486808e-02	-7.46083149e-04	-2.14174423e-03	9.53186092e-04	
2.09750048e-02	-2.08698440e-03	-1.24636448e-03	2.41333303e-03	
1.70526118e-02	7.64450987e-04	-5.19371781e-05	2.00624169e-03	
2.45378282e-02	-5.56431096e-04	-3.76583068e-04	1.97922490e-03	
1.54984795e-02	-5.79691749e-04	-2.03837727e-04	2.04303410e-03	
9.77964207e-03	2.16280699e-03	2.22543576e-03	3.06290023e-03	
-5.33162543e-03	1.08477998e-03	2.76238766e-03	4.38051734e-03	
-1.03781000e-02	1.36706899e-03	2.94977754e-03	4.45071407e-03	
-1.24291459e-02	2.81795979e-03	3.23321750e-03	3.86376342e-03	
-6.30248398e-03	2.81715655e-03	2.10941620e-03	2.35877076e-03	
-1.88510336e-02	3.80155769e-04	-9.79508995e-04	7.11631341e-04	
5.43593197e-03	1.42889526e-03	-9.41778820e-04	-8.36853024e-05	
6.23966400e-03	1.00376633e-03	-4.08274652e-03	-3.32329907e-03	
4.53026215e-03	-2.60998396e-03	-5.52303806e-03	-2.73285948e-03	
-5.01996022e-03	9.01170539e-04	-2.90158667e-03	-1.37081872e-03	
5.78338626e-03	-1.36053111e-03	-3.42024119e-03	-6.88765216e-04	
2.32351411e-02	-1.81674161e-03	-5.19789107e-03	-2.34206428e-03	
1.52551684e-02	-2.03787900e-03	-4.40392248e-03	-1.38052071e-03	
2.03025679e-02	-2.09296910e-03	-3.54304358e-03	-4.73059822e-04	
3.04719109e-02	-1.18969584e-03	-1.70352698e-03	5.81324212e-04	
2.48891589e-02	-1.93542574e-04	2.36719609e-05	1.43796914e-03	
6.72038592e-03	5.36950799e-03	3.00209154e-03	2.05290099e-03	
-1.55379652e-03	5.90735341e-04	5.80012855e-03	7.22348593e-03	
-1.13361102e-02	1.01287281e-02	8.09522178e-03	4.47419446e-03	
-1.06777447e-02	8.30952746e-03	6.69229421e-03	3.50088469e-03	
-2.86317781e-02	9.51058958e-03	7.49240484e-03	4.50984829e-03	
-4.53193493e-02	9.74999512e-03	1.06042832e-02	8.56039213e-03	
-4.39220957e-02	1.38416329e-02	6.73943394e-03	3.60033930e-03	
-2.75487668e-02	8.73437765e-03	6.71778406e-04	-4.34356715e-04	
-1.46656172e-02	2.15313220e-03	-3.58309337e-03	-2.00070858e-03	
-1.83473090e-02	4.53645833e-03	-1.77681626e-03	-4.79169442e-04	
-6.29335099e-03	3.54817888e-03	-1.72684175e-03	-7.37986407e-04	
-6.21611752e-03	2.81377635e-03	-3.41877664e-03	-1.79950066e-03	
-8.98796682e-03	-1.95160818e-03	-5.45979557e-03	-1.19207196e-03	
-1.21015256e-02	2.73855192e-03	-3.21804002e-03	-1.32222101e-04	
-7.27649027e-03	2.61027067e-03	-3.42682319e-03	-3.45876571e-04	
2.97244474e-03	1.52184199e-03	-3.72378417e-03	-1.02711229e-03	
6.00526740e-03	4.95980575e-03	-1.88613775e-03	-9.18712877e-04	
-7.03376030e-03	1.73412326e-03	-2.71233868e-03	7.54356342e-04	
-1.30551497e-02	2.33198644e-03	-1.35565695e-03	2.31850962e-03	
1.34932720e-02	4.30136341e-03	1.59779759e-03	2.07363797e-03	
4.80614719e-03	4.78155730e-03	1.81550062e-03	2.26835831e-03	
3.35696343e-03	7.87668801e-03	4.39095974e-03	3.07603992e-03	
-7.78254114e-03	8.50766156e-03	5.84524553e-03	4.48470305e-03	
-1.52983204e-02	7.85103990e-03	6.85716516e-03	5.68884416e-03	
-1.29737845e-02	1.24853988e-02	8.46513412e-03	4.51034903e-03	
-1.85037692e-02	1.48671180e-02	9.83620213e-03	4.23979240e-03	
-3.26369712e-02	1.61454488e-02	1.54436707e-02	7.07215739e-03	
-5.27345004e-02	2.05200774e-02	1.56467512e-02	7.65564525e-03	
-6.87211949e-02	2.56305404e-02	2.40141957e-02	1.01531065e-02	
-9.23458366e-03	9.83022433e-03	5.42999691e-03	-5.35043698e-04	
-1.70374742e-02	1.33595189e-02	1.31515060e-02	-1.06363012e-04	
-5.16922219e-02	1.98865480e-02	2.52580851e-02	1.79241781e-03	
-2.62627343e-02	1.38759229e-02	1.77957051e-02	-2.29426420e-03	
-5.00830594e-02	1.76794986e-02	2.49650069e-02	-1.62779709e-03	
-5.65943794e-02	1.17770151e-02	1.39486489e-02	1.84685258e-03	
-4.74659594e-02	4.62913196e-03	8.05352798e-03	3.73681600e-03	
-6.32067645e-02	1.24340327e-03	9.34397765e-03	9.88514127e-03	
-5.96204642e-02	1.19322569e-02	8.97245491e-03	4.45727975e-03	
-4.68545196e-02	9.30573623e-04	4.48104525e-04	6.32560223e-03	
-3.33759645e-02	-4.11846065e-03	-2.27738988e-03	6.45663123e-03	
-2.75634968e-02	1.43832516e-03	8.42136214e-04	3.65418960e-03	
-2.33404865e-02	2.55970705e-03	2.94234177e-03	3.47207584e-03	
-1.72121772e-02	2.83629358e-03	3.90206629e-03	3.02340883e-03	
-1.28805420e-02	4.39874108e-03	5.16818653e-03	2.17648795e-03	
-1.70743021e-02	4.02960628e-03	6.21749534e-03	3.13746383e-03	
-2.03610082e-02	2.45888639e-03	7.10735340e-03	4.53721198e-03	
-1.38853741e-02	2.86745141e-03	5.40910078e-03	2.60451093e-03	
-9.53123695e-03	1.73920213e-04	1.84472265e-03	1.82742501e-03	
-4.30683329e-03	3.48833076e-03	3.42601082e-03	3.67549605e-04	
-6.37453340e-03	3.52220408e-04	1.53482695e-03	1.09026854e-03	
-5.33786779e-03	8.18506917e-04	1.96321322e-03	9.19785531e-04	
-9.86594550e-03	3.28697517e-03	2.86961282e-03	6.14652061e-04	
-3.47732667e-03	-8.45718113e-03	-3.25492847e-03	2.69255308e-03	
-4.10588934e-03	-8.83550140e-05	-9.33861279e-04	7.77247525e-05	
-3.93899713e-03	-8.25735989e-04	-2.38781561e-03	-1.23057758e-04	
-3.35944177e-03	1.51603172e-03	-4.16727975e-04	-3.63224982e-04	
-2.88299684e-03	1.86319120e-03	-3.15960935e-04	-4.87568960e-04	
4.30131587e-03	1.48996438e-03	4.73889930e-04	-7.06179307e-04	
-3.04165826e-03	1.82418008e-03	1.47318502e-03	1.74329139e-04	
4.18042723e-03	1.10579421e-03	8.28398225e-04	-4.67529036e-04	
5.19978664e-04	1.61401493e-03	9.09957842e-04	-3.75782420e-04	
2.97860134e-03	2.59599676e-03	3.01757918e-03	-2.63520178e-04	
2.56389797e-03	3.20229835e-03	4.26891388e-03	-1.85285684e-04	
-1.33159779e-03	3.04535142e-03	5.44701578e-03	5.20257611e-04	
-2.79361327e-03	5.57091732e-03	7.54734399e-03	1.14712013e-04	
-4.59903457e-03	3.24570918e-03	5.45454170e-03	3.77103599e-04	
2.08223700e-03	1.42235424e-03	4.47721643e-03	-1.91954311e-04	
-1.36832137e-03	5.04881345e-03	4.52727777e-03	-1.21827493e-03	
-7.41799071e-03	2.31474695e-03	3.11393189e-03	2.33235610e-05	
-1.73541427e-02	2.40142048e-03	2.05750422e-03	8.96020530e-04	
-2.35306352e-02	6.46644571e-03	2.80191974e-03	6.01700620e-04	
-1.67510071e-02	8.06520998e-04	-1.12213039e-03	1.07523444e-03	
-1.49507051e-02	-2.76510545e-03	-4.14177882e-03	1.67977436e-03	
-1.64770092e-02	-8.44527453e-04	-3.77094143e-03	1.80380566e-03	
