0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-3.61846076e-03	-9.35034785e-04	3.20798978e-03	1.11529947e-02	0.00000000e+00	0.00000000e+00	3.89108799e-03	
-4.64264483e-03	-1.27670959e-03	1.93946074e-03	6.66829529e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-4.28053805e-03	-1.27123235e-03	1.01362369e-03	3.45760220e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-3.32390449e-03	-1.09215098e-03	3.96183648e-04	1.35182753e-03	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-2.24410753e-03	-8.51395928e-04	2.42470065e-05	1.04247957e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-1.28625412e-03	-6.13839190e-04	-1.69854229e-04	-5.33838240e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-5.48733902e-04	-4.11443404e-04	-2.46101102e-04	-7.75427415e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	
-4.38934852e-05	-2.55120892e-04	-2.51774909e-04	-7.84447205e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	
2.59497147e-04	-1.43711017e-04	-2.20861890e-04	-6.76383313e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	
4.08991538e-04	-7.02081718e-05	-1.75727085e-04	-5.25729595e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	
4.52715351e-04	-2.57111455e-05	-1.29661614e-04	-3.75713655e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	
4.31594964e-04	-1.66250366e-06	-8.94850838e-05	-2.47714545e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	
3.76655295e-04	9.08873446e-06	-5.77907457e-05	-1.49140726e-04	0.00000000e+00	0.00000000e+00	0.00000000e+00	
3.09205590e-04	1.19639166e-05	-3.46823643e-05	-7.93860641e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	
2.42412803e-04	1.07457840e-05	-1.90031579e-05	-3.39579158e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	
1.83319080e-04	7.86168598e-06	-9.13194329e-06	-7.09307193e-06	0.00000000e+00	0.00000000e+00	0.00000000e+00	
1.34773562e-04	4.72075290e-06	-3.44748853e-06	6.75962427e-06	0.00000000e+00	0.00000000e+00	0.00000000e+00	
9.70308249e-05	2.02860618e-06	-5.59978890e-07	1.22357190e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	
6.89439131e-05	4.50235571e-08	6.07123141e-07	1.28407214e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	
4.87770769e-05	-1.22422295e-06	8.21544389e-07	1.10093753e-05	0.00000000e+00	0.00000000e+00	0.00000000e+00	

