9.99786007e-01	3.26631403e-05	
1.92383923e-06	2.04535936e-08	
0.00000000e+00	0.00000000e+00	
5.00000000e-02	1.12855197e-13	
6.85498717e-01	3.27748132e-02	
8.96249261e-01	3.32316066e-02	
7.70736354e-01	3.04877477e-01	
1.74121251e+00	3.71551308e-01	
5.63540142e-01	2.90973073e-02	
0.00000000e+00	4.23667649e-02	
1.78943986e-02	2.70355646e-03	
9.91787046e-03	2.71778818e-04	
2.98553569e-03	5.13886291e-05	
9.39868826e-01	2.91139290e-01	
1.73675438e-02	1.52543741e-03	

