6.42312963e-01	3.50511176e-02	
8.14000435e-01	1.73135575e-01	
0.00000000e+00	0.00000000e+00	
1.00000000e-01	1.42796011e-14	
9.99927581e-01	1.42804673e-13	
8.03116972e-01	1.75242868e-02	
1.50190036e-01	1.09136670e-02	
1.34344780e+00	6.43703292e-02	
6.70532814e-01	4.03713253e-02	
2.10511262e-02	7.97958253e-03	
1.09752364e-02	2.04481385e-03	
8.10977224e-03	3.36089093e-04	
3.52699992e-03	6.74279527e-05	
2.58047313e+00	4.54161312e-01	
3.38498857e-02	2.83478956e-03	

